Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\legitimate\enron_263383.txt,0,83,0.771084,45.1526,12.8754,61.6895,0,245.787,0.975904,0.012048,0,0,0.012048,4.16868,0.048193,0.240964,0.180723,0.180723,0.084337,0.060241,0.13253,0.024096,0.024096,0.012048,0.012048,0,0,0,0,0,0.25,0.088388,0.375,0,0,0,0,0,0,0,0,0.325301,0.024096,0.060241,0.144578,0,0,0,0,0,0.012048,0.024096,0,0,0,0,0,0,0.060241,0.056034,2,0,0,0,0,0,0,0,7.54545,8.87656,42.1818,0.636364,0.181818,0,0,0,0.090909,0,0.090909,1.97718,4.78892,-1,0,0,0,0,0,0,0,0,0,0,0.036145,0.084337,0.120482,0.144578,0.096386,0.125,1202.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048,0.012048,0,0.144578,0.084337,0.072289,0.036145,0.024096,0,0,0,0,0,0,0,0.012048,0,0.012048,0,0.012048,0,0.060241,0,0,0,0.012048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048,0,0,0,0,0,0,0,0.024096,0,0.012048,0,0,0,0,0,0.024096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096386,0,0,0,0,0,0.036145,0,0,0.024096,0.036145,0,0,0.698795,0.25,0.136931,0.5,0,0,0,0,0
C:\Dev\fp\legitimate\enron_266006.txt,0,671,0.47541,222.474,0,407.089,0,1338.22,0.997019,0.00149,0,0,0.00149,5.27273,0.041729,0.14158,0.181818,0.146051,0.077496,0.081967,0.076006,0.098361,0.053651,0.040238,0.028316,0.019374,0.005961,0.002981,0,0.004471,0.037693,0.015871,0.089552,0.084746,0.542373,0,0.220339,0.101695,0,0.016949,0.033898,0.339791,0.077496,0.050671,0.169896,0.00149,0,0,0.014903,0,0.005961,0.002981,0.005961,0.002981,0,0,0,0.00149,0.005961,0.047093,3.75758,0,0,0,0,0,0,0,5.86607,3.09232,40.3839,0.098214,0.116071,0.142857,0.071429,0.098214,0.25,0.089286,0.133929,6.33758,10.1577,-1,0,0,0,0,0,0,0,0,0,0,0.00149,0.026826,0.080477,0.134128,0.055142,0.065831,0,0.014903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028316,0.087928,0.022355,0.149031,0.073025,0.061103,0.053651,0.022355,0.013413,0,0,0.00149,0,0.005961,0,0.00149,0,0.011923,0.007452,0.014903,0.010432,0.040238,0.002981,0.004471,0.007452,0.019374,0,0.005961,0.013413,0.005961,0.005961,0.019374,0,0,0,0,0,0.002981,0,0,0.002981,0,0.007452,0,0.005961,0.004471,0.007452,0.010432,0.005961,0.010432,0.004471,0.002981,0,0.004471,0.020864,0.00149,0.00149,0,0.005961,0,0,0,0.037258,0.005961,0.002981,0.002981,0.002981,0.002981,0.022355,0.011923,0.010432,0.00149,0.025335,0,0.008942,0.004471,0.013413,0.038748,0.002981,0,0.00149,0.017884,0.00149,0,0.00149,0.002981,0.017884,0.004471,0,0,0.366617,0.040321,0.019977,0.119403,0.58209,0.223881,0.149254,0.014925,0.029851
C:\Dev\fp\legitimate\enron_266241.txt,0,75,0.68,49.7064,0,55.9263,0,229.966,0.986667,0,0,0,0.013333,4.54667,0.04,0.253333,0.146667,0.146667,0.133333,0.053333,0.133333,0,0.04,0.013333,0.013333,0,0,0,0.013333,0.013333,0.267857,0.111518,0.428571,0,0,0,0,0,0,0,0,0.44,0.066667,0.053333,0.053333,0.026667,0,0,0.066667,0.013333,0,0,0.066667,0,0,0,0,0.013333,0.08,0.130631,2.75,0,0,0,0,0,0,0,4,4.25572,24.6667,0.5,0.222222,0.111111,0,0.055556,0.055556,0,0.055556,1.9848,3.5344,-1,0,0,0,0,0,0,0,0,0,0,0.04,0.12,0.133333,0.146667,0.226667,0.235294,198555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333,0.013333,0,0.08,0.013333,0.08,0.053333,0.026667,0,0,0,0.013333,0,0,0,0,0,0,0,0.04,0,0.04,0,0,0.026667,0.013333,0.013333,0.026667,0.026667,0.026667,0.026667,0.04,0,0.013333,0,0,0,0,0,0,0,0,0.026667,0,0.013333,0,0.026667,0,0,0.04,0.013333,0,0,0,0.066667,0,0,0,0.066667,0.04,0,0,0.04,0.026667,0,0,0,0,0,0.026667,0.026667,0,0.013333,0,0.013333,0,0,0.013333,0.04,0,0,0.026667,0,0,0,0,0,0.013333,0,0,0.573333,0.272727,0.128565,0.428571,0,0,0,0,0
C:\Dev\fp\legitimate\enron_267226.txt,0,8,1,6.55487,4.32957,9.38289,0,28,0.625,0.25,0,0,0.125,3.75,0,0.375,0,0.375,0.125,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.125,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,8,0,40,0,0,0,0,0,0,0,1,0.2325,2.55,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,9288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_267478.txt,0,70,0.742857,50.7,36.1535,57.8823,0,175.94,0.985714,0,0,0,0.014286,4.6,0.042857,0.114286,0.171429,0.271429,0.142857,0.128571,0.014286,0.042857,0.014286,0.014286,0,0.028571,0.014286,0,0,0,0.166667,0.05324,0.285714,0,0,0,0,0,0,0,0,0.214286,0.071429,0.057143,0.014286,0.042857,0,0,0,0.014286,0,0,0,0,0,0,0,0,0.014286,0.063725,4,2,24,0,0.058824,0,0,0,4.66667,2.27059,27.2,0.133333,0,0.2,0.266667,0,0.066667,0.2,0.133333,2.56933,4.90514,-1,0,0,0,0,0,0,0,0,0,0,0.028571,0.014286,0.042857,0.071429,0.042857,0.038462,1338.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042857,0.1,0.057143,0.114286,0.085714,0.014286,0.014286,0.085714,0,0.014286,0,0.014286,0,0,0,0,0,0.014286,0.014286,0,0,0.071429,0,0,0.057143,0.028571,0.014286,0.042857,0.042857,0.042857,0.042857,0.057143,0,0.028571,0,0,0.014286,0,0,0,0,0.014286,0.042857,0,0,0,0.057143,0,0.014286,0.042857,0.014286,0,0,0.014286,0.014286,0,0,0,0.071429,0.028571,0,0.014286,0.028571,0.042857,0,0,0,0.014286,0.014286,0.042857,0.042857,0,0,0,0,0,0.014286,0.014286,0,0,0,0.057143,0,0,0,0.014286,0,0,0,0,0.714286,0.204082,0.070696,0.285714,0,0,0,0,0
C:\Dev\fp\legitimate\enron_268941.txt,0,61,0.803279,29.951,0.945001,45.0171,0,214.741,0.967213,0.016393,0,0,0.016393,4.04918,0.081967,0.114754,0.196721,0.262295,0.163934,0.098361,0.032787,0.016393,0.016393,0,0.016393,0,0,0,0,0,0.166667,0,0.166667,0,0,0,0,0,0,0,0,0.131148,0.081967,0,0.016393,0.032787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040498,0,0,0,0,0,0,0,0,6.77778,3.6141,35.6667,0.222222,0.222222,0,0.333333,0.111111,0,0,0.111111,1.03053,3.64197,-1,0,0,0,0,0,0,0,0,0,0,0,0.016393,0.04918,0.04918,0,0,0,0.032787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114754,0.04918,0.065574,0.147541,0.065574,0.081967,0.016393,0.032787,0.032787,0,0,0.032787,0,0,0,0,0.032787,0.016393,0,0,0.016393,0,0.032787,0.016393,0.04918,0,0.016393,0.032787,0.016393,0.032787,0.032787,0,0.016393,0,0,0,0,0,0,0,0.016393,0.016393,0,0,0,0.016393,0,0,0.016393,0,0,0,0,0.016393,0,0,0,0.016393,0,0,0,0.081967,0.016393,0,0,0,0,0,0.016393,0.016393,0,0.016393,0,0,0,0,0.032787,0,0,0,0.016393,0,0,0,0,0.04918,0.081967,0,0,0.688525,0.222222,0.078567,0.333333,0,0,0,0,0
C:\Dev\fp\legitimate\enron_271051.txt,0,165,0.678788,101.53,79.2756,102.374,0,326.79,0.890909,0,0,0,0.109091,5.15758,0.066667,0.115152,0.181818,0.157576,0.10303,0.072727,0.121212,0.030303,0.048485,0.036364,0.018182,0.024242,0.012121,0,0,0.012121,0.139423,0.026333,0.1875,0.769231,0,0,0,0,0,0,0.230769,0.339394,0.072727,0.030303,0.10303,0.006061,0,0,0.006061,0,0,0,0,0,0,0,0.012121,0,0.109091,0.077807,2.66667,0,0,0,0,0,0,0,4.47222,2.38614,31.4167,0.222222,0.166667,0.194444,0.138889,0.166667,0.027778,0.027778,0.055556,5.09829,7.90791,24.9,0,0,0,0,0,0,0,0,0,0,0.012121,0.066667,0.127273,0.145455,0.139394,0.169643,0,0.012121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036364,0.042424,0.012121,0.090909,0.084848,0.09697,0.121212,0.006061,0.018182,0,0,0.006061,0,0,0,0.006061,0,0.048485,0.006061,0.012121,0,0.018182,0.006061,0,0.006061,0,0,0.006061,0.006061,0.012121,0.006061,0.012121,0,0,0.012121,0,0,0,0,0,0,0.006061,0.006061,0,0,0,0.012121,0,0.006061,0.012121,0.018182,0,0.012121,0.006061,0.030303,0.006061,0,0,0.006061,0.012121,0.036364,0,0.072727,0.006061,0,0,0,0,0.030303,0.006061,0.006061,0.006061,0,0.024242,0.006061,0,0,0.048485,0.024242,0,0,0.006061,0,0.006061,0,0,0.012121,0.030303,0,0,0.563636,0.138158,0.038362,0.1875,0.105263,0,0.578947,0,0.315789
C:\Dev\fp\legitimate\enron_272248.txt,0,149,0.604027,100.453,46.7261,104.296,0,297.802,0.932886,0,0,0,0.067114,4.10067,0.053691,0.268456,0.187919,0.14094,0.09396,0.09396,0.060403,0.040268,0.026846,0.026846,0,0,0,0.006711,0,0,0.153061,0.045634,0.214286,0.142857,0,0,0,0.571429,0,0,0.285714,0.167785,0.060403,0.04698,0.013423,0,0,0,0,0,0,0.013423,0,0,0,0,0,0.013423,0.020134,0.045743,4,0,0,0,0,0,0,0,11.3077,9.59475,60.5385,0.384615,0.076923,0.076923,0.153846,0.153846,0,0,0.153846,3.53801,5.69426,-1,0,0,0,0,0,0,0,0,0,0,0.04698,0.134228,0.161074,0.234899,0.053691,0.077778,2175.38,0.013423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013423,0.020134,0,0.181208,0.080537,0.107383,0.067114,0.013423,0.006711,0,0,0,0,0,0,0,0.013423,0.013423,0,0.04698,0.020134,0.080537,0.013423,0,0,0.006711,0.006711,0,0.013423,0,0,0,0,0.006711,0.006711,0,0,0.013423,0,0,0,0.006711,0,0,0,0,0.013423,0.006711,0.013423,0,0,0.006711,0.006711,0,0.013423,0,0,0,0.033557,0.033557,0.020134,0,0.060403,0.006711,0,0,0,0,0.013423,0.020134,0.020134,0,0,0.006711,0,0,0.006711,0.053691,0,0,0,0,0.006711,0,0,0,0.026846,0.013423,0,0,0.550336,0.159341,0.057101,0.285714,0.153846,0.538462,0,0.230769,0.076923
C:\Dev\fp\legitimate\enron_272660.txt,0,114,0.517544,60.4422,46.0262,67.7228,0,233.929,0.982456,0.008772,0,0,0.008772,2.84211,0.368421,0.114035,0.157895,0.219298,0.035088,0.052632,0.04386,0,0,0,0.008772,0,0,0,0,0,0.295455,0.149033,0.545455,0,0,0,0,0,0,0,0,0.254386,0.070175,0,0.035088,0,0,0,0.105263,0,0,0,0,0,0,0,0,0,0.04386,0.053763,3.5,0,0,0,0,0,0,0,5.89474,5.72064,34.2632,0.157895,0.421053,0.105263,0.052632,0,0,0,0.263158,-5.09632,-4.10985,-1,0,0,0,0,0,0,0,0,0,0,0.403509,1.12281,1.78947,2.68421,0.236842,0.457627,465.296,0.017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035088,0,0.008772,0,0.017544,0.008772,0,0,0,0,0.008772,0,0,0,0,0,0.008772,0.017544,0,0,0.008772,0,0,0,0.035088,0,0,0.017544,0.017544,0,0.035088,0,0.008772,0.008772,0,0,0,0,0,0.017544,0.017544,0,0,0,0,0,0,0,0,0,0,0,0,0.035088,0,0,0,0.026316,0.04386,0.017544,0,0.008772,0,0.017544,0,0,0,0.026316,0,0,0,0.026316,0,0,0,0.008772,0,0,0,0,0,0,0,0,0,0.026316,0,0,0,0.333333,0.252525,0.111569,0.545455,0.555556,0.333333,0,0,0.111111
C:\Dev\fp\legitimate\enron_272791.txt,0,305,0.639344,114.384,0,184.004,0,599.575,0.996721,0,0,0,0.003279,5.4918,0.019672,0.088525,0.255738,0.131148,0.068852,0.068852,0.127869,0.088525,0.042623,0.039344,0.013115,0.032787,0.006557,0.003279,0.013115,0,0.082456,0.040994,0.2,0.210526,0.368421,0,0.263158,0.105263,0,0,0.052632,0.360656,0.098361,0.052459,0.032787,0,0,0,0.068852,0,0.003279,0.019672,0.009836,0.019672,0.006557,0,0,0.003279,0.045902,0.04276,3.14286,2,18,0,0.008746,0,0,0,5.35849,5.02482,38.8302,0.490566,0.396226,0.056604,0,0,0.037736,0,0.018868,7.11564,10.9679,-1,0,0,0,0,0,0,0,0,0,0,0.022951,0.091803,0.140984,0.222951,0.062295,0.092308,0,0.006557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016393,0.042623,0.003279,0.081967,0.032787,0.045902,0.039344,0.006557,0.013115,0.013115,0,0,0.003279,0.006557,0.006557,0.003279,0,0.029508,0.006557,0.006557,0.009836,0.013115,0.003279,0.003279,0,0.02623,0.003279,0,0.003279,0,0.006557,0.003279,0,0,0.006557,0,0,0.003279,0,0,0,0.013115,0,0,0,0.003279,0,0.003279,0.003279,0,0.003279,0,0,0.006557,0.013115,0,0.003279,0,0.016393,0.003279,0,0,0.068852,0,0,0,0,0,0.022951,0.003279,0.003279,0,0,0.003279,0.003279,0.009836,0,0.019672,0,0,0,0,0,0.006557,0,0,0.009836,0.006557,0,0,0.540984,0.079487,0.038204,0.2,0.576923,0,0.307692,0.076923,0.038462
C:\Dev\fp\legitimate\enron_273090.txt,0,11,1,10.3576,5.55656,16.8563,0,55,0.909091,0,0,0,0.090909,5.09091,0,0,0.272727,0.090909,0.090909,0.454545,0,0.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727,0.090909,0,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026087,0,0,0,0,0,0,0,0,2.75,2.16506,28.75,0.25,0,0.25,0,0.25,0,0,0.25,3.92318,3.37091,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727,0.272727,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909,0,0,0,0.181818,0.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_273696.txt,0,477,0.515723,176.267,0,298.357,0,951.898,0.995807,0.002096,0,0,0.002096,4.53878,0.039832,0.224319,0.119497,0.205451,0.106918,0.104822,0.060797,0.0587,0.039832,0.018868,0.012579,0,0.002096,0,0.002096,0.004193,0.040917,0.019503,0.12766,0.307692,0.557692,0,0.076923,0.038462,0,0,0.019231,0.295597,0.0587,0.062893,0.067086,0.004193,0,0,0.014675,0,0,0.010482,0,0,0,0,0,0.016771,0.060797,0.073239,3.35,6,21,2.08167,0.022183,0,0,0,9.31372,8.65117,55.6863,0.431373,0.215686,0.098039,0.078431,0.039216,0,0.098039,0.039216,4.60454,7.70995,352.2,0,0,0,0,0,0,0,0,0,0,0.006289,0.041929,0.081761,0.132075,0.0587,0.069106,0,0.014675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016771,0.073375,0.031447,0.157233,0.09434,0.069182,0.054507,0.010482,0.006289,0.002096,0,0,0.002096,0.002096,0,0.012579,0.008386,0.014675,0.006289,0.010482,0.016771,0.025157,0.006289,0.002096,0.004193,0.002096,0,0.002096,0.006289,0.002096,0.002096,0.006289,0,0.006289,0.002096,0,0,0.002096,0.002096,0,0,0,0.002096,0.004193,0.004193,0.012579,0.006289,0.002096,0,0.002096,0.002096,0,0.012579,0,0.046122,0,0.002096,0,0.002096,0,0.004193,0,0.023061,0.002096,0.002096,0,0.004193,0,0.012579,0.008386,0.002096,0.010482,0.002096,0.004193,0,0,0.002096,0.069182,0.002096,0,0.004193,0.016771,0.002096,0.002096,0.002096,0.004193,0.018868,0.035639,0,0.002096,0.427673,0.04294,0.020485,0.148936,0.818182,0.145455,0.018182,0,0.018182
C:\Dev\fp\legitimate\enron_273850.txt,0,367,0.463215,194.402,0,250.291,0,726.051,0.970027,0,0,0,0.029973,4.46321,0.057221,0.196185,0.201635,0.168937,0.092643,0.070845,0.076294,0.032698,0.032698,0.040872,0.019074,0.00545,0.00545,0,0,0,0.065278,0.03651,0.194444,0.25,0.425,0.2,0.025,0,0.075,0,0.025,0.27248,0.046322,0.081744,0.032698,0.002725,0,0,0.043597,0,0.002725,0,0,0,0.013624,0,0,0.013624,0.035422,0.074988,2.73684,0,0,0,0,0,0,0,13.4444,7.35015,78.037,0.148148,0.074074,0.148148,0.222222,0.148148,0.111111,0.111111,0.037037,6.31397,8.24205,-1,0,0,0,0,0,0,0,0,0,0,0.016349,0.065395,0.133515,0.215259,0.040872,0.064706,281.267,0.00545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019074,0.06267,0.016349,0.098093,0.049046,0.06812,0.059946,0.040872,0.00545,0,0,0,0,0,0,0.002725,0,0.00545,0,0.008174,0.016349,0.057221,0.00545,0.00545,0.016349,0.021798,0.002725,0.019074,0.024523,0.019074,0.016349,0.016349,0,0.029973,0,0,0.013624,0.002725,0,0,0,0,0.016349,0.019074,0,0,0.019074,0,0,0.019074,0,0.016349,0,0,0.040872,0,0.008174,0,0.016349,0,0,0,0.024523,0.016349,0,0,0,0,0.010899,0.019074,0.019074,0,0.00545,0.00545,0,0,0,0.043597,0,0,0,0.019074,0,0,0,0,0.016349,0.016349,0,0.00545,0.389646,0.063079,0.037069,0.194444,0.729167,0.1875,0,0.041667,0.041667
C:\Dev\fp\legitimate\enron_274963.txt,0,125,0.728,63.1769,0,80.8645,0,247.561,0.984,0.008,0,0,0.008,4.712,0.04,0.224,0.136,0.184,0.096,0.12,0.048,0.048,0.024,0.016,0.048,0,0,0,0,0.016,0.166667,0.044544,0.25,0,0,0,0,0,0,0,0,0.232,0.056,0.04,0,0.016,0,0,0.064,0,0.008,0.016,0,0,0,0,0,0,0.032,0.142287,5.6,0,0,0,0,0,0,0,6.88889,4.78294,41.7778,0.388889,0.111111,0.055556,0.222222,0,0.111111,0.055556,0.055556,4.20796,7.60979,-1,0,0,0,0,0,0,0,0,0,0,0.032,0.064,0.12,0.184,0.048,0.065934,524.833,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.048,0.024,0.104,0.072,0.072,0.032,0.024,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0.008,0.048,0,0.008,0.032,0,0,0.008,0.016,0.008,0.008,0.016,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0.016,0.008,0.008,0.016,0.016,0.016,0,0,0.008,0.04,0,0.008,0,0.008,0,0,0,0.024,0.008,0,0,0,0,0.024,0.008,0.016,0,0.008,0.008,0.008,0,0.008,0.064,0,0,0,0.008,0,0,0,0,0.048,0.04,0,0,0.648,0.214286,0.075292,0.333333,0.142857,0.285714,0,0.428571,0.142857
C:\Dev\fp\legitimate\enron_275769.txt,0,143,0.678322,61.2586,0,88.4059,0,283.4,0.993007,0,0,0,0.006993,5.26573,0.013986,0.174825,0.174825,0.146853,0.097902,0.048951,0.076923,0.111888,0.076923,0.034965,0,0.027972,0,0.013986,0,0,0.107143,0.035714,0.142857,0.5,0,0,0,0,0,0,0.5,0.097902,0.041958,0.013986,0.034965,0,0,0,0.006993,0,0,0,0,0,0,0,0,0,0,0.045902,3.4,4,25,2.12132,0.054645,0,0,0,23.6667,21.2027,152.5,0.5,0,0.166667,0,0,0.166667,0,0.166667,15.2049,13.9118,-1,0,0,0,0,0,0,0,0,0,0,0.020979,0.055944,0.06993,0.13986,0.034965,0.051546,28.8,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041958,0.083916,0.020979,0.174825,0.048951,0.055944,0.055944,0.006993,0.020979,0,0,0.006993,0,0,0,0.006993,0,0.034965,0.013986,0.013986,0.048951,0.048951,0,0.006993,0,0.027972,0.006993,0.013986,0,0,0,0,0,0.006993,0.006993,0,0,0,0,0,0,0.006993,0,0.006993,0,0.006993,0.013986,0.006993,0.006993,0.006993,0.006993,0,0,0.006993,0.013986,0,0,0,0.013986,0.006993,0,0,0.048951,0,0,0,0,0,0.006993,0,0,0,0,0,0.013986,0.020979,0.006993,0.083916,0.013986,0,0,0.013986,0.013986,0,0.006993,0.006993,0.006993,0,0,0,0.601399,0.116071,0.049712,0.214286,0.5,0,0.375,0,0.125
