Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\legitimate\enron_380998.txt,0,1078,0.409091,443.761,0,718.521,0,2145,0.998145,0.000928,0,0,0.000928,5.37662,0.061224,0.021336,0.245826,0.085343,0.100186,0.101113,0.238404,0.038961,0.03525,0.009276,0.061224,0.001855,0,0,0,0,0.038905,0.057042,0.233645,0.813953,0.069767,0.023256,0,0.023256,0,0,0.069767,0.720779,0.002783,0.218924,0.046382,0.001855,0,0,0.445269,0,0,0,0,0,0,0,0,0,0.005566,0.35472,3.14918,0,0,0,0,0,0,0,9.7027,2.36945,65.8559,0.018018,0.018018,0.009009,0.018018,0.36036,0.36036,0.198198,0.018018,8.74525,12.7638,-1,0,0,0,0,0,0,0,0,0,0,0.000928,0.352505,0.707792,1.2449,0.010204,0.015873,0,0.000928,0.000945,0.002803,0,0.009259,0.009259,0.897959,0,0,0,0,0,0,0.102041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003711,0.00085,0.004201,0,0.027778,0.027778,0.94898,0,0.030612,0,0,0,0,0.020408,0.002783,0.009276,0.000928,0.006494,0.002783,0.012059,0.009276,0.011132,0,0,0,0.001855,0,0.000928,0,0,0.005566,0,0.002783,0.012987,0,0.001855,0,0,0.000928,0.000928,0.002783,0.000928,0.003711,0.001855,0.000928,0.003711,0.005566,0.011132,0.000928,0.004638,0.007421,0.009276,0.000928,0.010204,0.001855,0.000928,0.000928,0,0.000928,0.001855,0.001855,0.005566,0,0.000928,0.004638,0.001855,0.002783,0.001855,0.003711,0.016698,0.002783,0,0.002783,0.000928,0,0,0.004638,0.003711,0.000928,0,0.001855,0,0.002783,0.004638,0.003711,0,0.000928,0.002783,0.005566,0.004638,0.000928,0.012059,0,0.001855,0,0.001855,0.000928,0.004638,0,0.000928,0.007421,0.002783,0,0,0.329314,0.035744,0.050134,0.233645,0.877193,0.052632,0.017544,0,0.052632
C:\Dev\fp\legitimate\enron_381242.txt,0,29,1,16.6966,0,28.3034,0,134.111,0.931034,0.034483,0,0,0.034483,3.89655,0.068966,0.172414,0.241379,0.275862,0.034483,0.034483,0.103448,0.068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206897,0.137931,0,0,0.034483,0,0,0,0.034483,0,0,0,0,0,0,0,0,0,0.039735,0,0,0,0,0,0,0,0,5.6,2.57682,30.2,0.2,0,0,0,0,0.6,0,0.2,-0.277241,1.82601,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034483,0.103448,0.068966,0.034483,0.172414,0.137931,0.103448,0.068966,0,0,0,0.034483,0,0,0,0,0,0,0,0,0,0.068966,0,0.034483,0.034483,0,0,0.034483,0.068966,0.034483,0.034483,0.068966,0,0,0,0,0,0,0,0,0,0,0.034483,0,0,0,0.034483,0,0,0.034483,0,0,0,0,0.137931,0,0,0,0.034483,0,0.103448,0,0,0.034483,0,0,0,0,0,0.034483,0.034483,0,0.034483,0.034483,0,0,0,0,0,0,0.034483,0.034483,0,0,0,0,0.034483,0.068966,0,0.034483,0.965517,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_381.txt,0,280,0.557143,160.706,189.805,189.184,0,553.951,0.975,0,0,0,0.025,4.01429,0.042857,0.225,0.228571,0.214286,0.067857,0.067857,0.075,0.028571,0.032143,0.010714,0.003571,0.003571,0,0,0,0,0.103175,0.05174,0.214286,0.055556,0.555556,0,0.111111,0.111111,0,0.055556,0.111111,0.228571,0.046429,0.060714,0.032143,0.010714,0,0,0.046429,0.003571,0,0.021429,0,0,0,0,0,0,0.007143,0.040578,0,0,0,0,0,0,0,0,11.6667,12.1541,60.5833,0.666667,0.041667,0,0.083333,0.083333,0,0.041667,0.083333,3.31062,5.26686,-1,0,0,0,0,0,0,0,0,0,0,0.010714,0.139286,0.271429,0.382143,0.175,0.185897,27.8367,0.017857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714,0.078571,0.046429,0.153571,0.025,0.021429,0.017857,0.017857,0.017857,0.003571,0,0.007143,0.003571,0,0,0.003571,0,0,0.003571,0.010714,0.017857,0.092857,0.003571,0.010714,0.010714,0.010714,0.007143,0.010714,0.017857,0.010714,0.014286,0.042857,0,0,0,0,0,0,0,0,0.003571,0.021429,0.028571,0.014286,0.003571,0.014286,0.021429,0.053571,0.007143,0.017857,0,0.003571,0,0,0.060714,0.007143,0,0.007143,0.017857,0.003571,0.021429,0,0.014286,0.010714,0.017857,0.007143,0,0,0.003571,0.028571,0.010714,0,0.032143,0,0,0,0.010714,0.010714,0,0,0.003571,0.014286,0,0,0,0.003571,0.021429,0.003571,0,0,0.403571,0.105714,0.069605,0.321429,0.6,0.2,0.04,0.12,0.04
C:\Dev\fp\legitimate\enron_38260.txt,0,5,1,4.22048,2.62866,4.23282,0,10,0.8,0,0,0,0.2,3,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,0,0,1,-4.8,-4.08,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_383415.txt,0,62,0.693548,37.3891,10.2058,46.3127,0,175.563,0.967742,0,0,0,0.032258,4.53226,0.048387,0.112903,0.225806,0.258065,0.112903,0.064516,0.032258,0.032258,0.048387,0.048387,0,0.016129,0,0,0,0,0.277778,0.078567,0.333333,0,0,0,0,0,0,0,0,0.177419,0.096774,0.032258,0.048387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052342,2,0,0,0,0,0,0,0,5.08333,3.59301,30.25,0.25,0.25,0.166667,0.166667,0,0.083333,0,0.083333,2.4586,5.02673,-1,0,0,0,0,0,0,0,0,0,0,0.032258,0.096774,0.112903,0.177419,0.096774,0.139535,28141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258,0.064516,0.016129,0.177419,0.048387,0.129032,0.112903,0,0.016129,0,0,0.016129,0.016129,0,0,0.016129,0,0,0,0,0.016129,0.112903,0,0,0,0,0,0,0,0.016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129,0,0,0,0,0,0.032258,0,0,0,0.064516,0,0,0,0,0,0,0,0.112903,0,0,0,0,0,0,0.016129,0,0,0.016129,0,0,0,0,0.032258,0,0,0,0,0,0,0,0,0.016129,0.032258,0,0,0.66129,0.333333,0.136083,0.5,0,0,0,0,0
C:\Dev\fp\legitimate\enron_384001.txt,0,177,0.576271,148.325,144.253,64.6147,27.3572,347.696,0.99435,0,0,0,0.00565,4.01695,0.050847,0.225989,0.19209,0.19774,0.096045,0.096045,0.073446,0.045198,0.011299,0.011299,0,0,0,0,0,0,0.106952,0.055057,0.235294,0.454545,0,0.363636,0,0,0.090909,0,0.090909,0.536723,0.039548,0.033898,0.293785,0,0,0,0.101695,0.00565,0,0,0,0,0,0,0,0,0.062147,0.115646,2.95652,0,0,0,0,0,0,0,6.96,5.1883,41.16,0.24,0.16,0.2,0.04,0.04,0.08,0.16,0.08,0.969831,3.56679,-1,0,0,0,0,0,0,0,0,0,0,0.022599,0.073446,0.135593,0.175141,0.096045,0.078431,364.941,0.00565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011299,0.028249,0.039548,0.152542,0.084746,0.079096,0.056497,0.028249,0,0,0,0.016949,0,0,0,0,0,0,0.011299,0.00565,0.00565,0.016949,0,0.011299,0.016949,0.00565,0,0.016949,0.028249,0.016949,0.016949,0.016949,0,0,0,0,0,0,0,0,0,0,0.016949,0,0.00565,0.00565,0.016949,0.00565,0.011299,0.016949,0,0.022599,0,0,0.062147,0,0.011299,0,0.016949,0,0.00565,0,0.00565,0.022599,0,0,0,0,0.00565,0.028249,0.028249,0,0.011299,0.00565,0.022599,0,0,0.039548,0,0,0.00565,0.016949,0.011299,0,0,0.00565,0.028249,0.033898,0,0,0.480226,0.112299,0.072931,0.294118,0.545455,0.227273,0.045455,0.136364,0.045455
C:\Dev\fp\legitimate\enron_384679.txt,0,734,0.407357,299.947,1,481.599,1,1465.43,0.997275,0.001362,0,0,0.001362,4.30245,0.06267,0.215259,0.162125,0.190736,0.099455,0.077657,0.087193,0.038147,0.023161,0.016349,0.021798,0.002725,0.001362,0.001362,0,0,0.036283,0.020447,0.09589,0.162162,0.486486,0.135135,0,0.081081,0.054054,0.054054,0.027027,0.382834,0.046322,0.06812,0.143052,0.00545,0,0,0.084469,0,0,0.00545,0,0,0,0,0,0,0.029973,0.085673,2.93548,2,11,0,0.002618,0,0,0,8.02198,4.74395,46.1758,0.153846,0.153846,0.098901,0.164835,0.065934,0.131868,0.131868,0.098901,2.84554,5.80856,-1,0,0,0,0,0,0,0,0,0,0,0.019074,0.081744,0.153951,0.23842,0.051771,0.070234,0,0.012262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021798,0.055858,0.054496,0.122616,0.098093,0.058583,0.03406,0.013624,0.004087,0.001362,0,0,0,0.009537,0,0.004087,0.002725,0.009537,0.008174,0.010899,0.016349,0.02861,0.004087,0.004087,0.002725,0.001362,0.00545,0.002725,0.006812,0.004087,0.00545,0.00545,0,0.009537,0,0,0.002725,0.006812,0.001362,0.001362,0.001362,0.001362,0.002725,0,0,0,0.004087,0.004087,0.002725,0.002725,0.001362,0,0,0,0.035422,0.002725,0.002725,0,0.019074,0.017711,0.004087,0,0.027248,0.004087,0,0,0,0.001362,0.001362,0.006812,0.006812,0,0.004087,0.004087,0,0.002725,0.002725,0.03951,0,0,0.002725,0.004087,0.004087,0.004087,0.002725,0.001362,0.043597,0.049046,0.001362,0,0.313351,0.038689,0.023006,0.136986,0.608108,0.243243,0.108108,0.027027,0.013514
C:\Dev\fp\legitimate\enron_384805.txt,0,125,0.712,67.0312,2,81.7391,0,246.877,0.968,0,0,0,0.032,3.816,0.096,0.232,0.208,0.128,0.096,0.112,0.08,0.024,0.024,0,0,0,0,0,0,0,0.138889,0.039284,0.166667,0.333333,0,0,0,0,0,0,0.666667,0.216,0.088,0.032,0,0,0,0,0.048,0,0.008,0,0,0,0,0,0,0,0.04,0.065282,3,0,0,0,0,0,0,0,6.26316,4.64353,35.4737,0.315789,0.105263,0.157895,0.157895,0,0.105263,0.105263,0.052632,-0.325061,1.91203,-1,0,0,0,0,0,0,0,0,0,0,0.008,0.048,0.088,0.136,0.136,0.146067,45511.1,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.104,0.088,0.056,0.024,0,0,0,0,0.008,0,0,0,0.008,0,0.008,0.008,0.008,0.008,0.024,0,0,0,0.008,0,0,0,0,0,0.024,0,0.008,0,0,0,0,0,0,0.008,0.008,0,0,0.008,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0.008,0.008,0.008,0,0.072,0,0.008,0,0,0,0,0.008,0.008,0,0.008,0,0,0,0,0.048,0,0,0,0,0.008,0,0,0,0.04,0.072,0,0,0.584,0.166667,0.048113,0.25,0.166667,0,0.666667,0,0.166667
C:\Dev\fp\legitimate\enron_385318.txt,0,588,0.472789,322.578,176.082,394.434,0,1168.93,0.996599,0,0,0,0.003401,5.40476,0.066327,0.134354,0.132653,0.156463,0.134354,0.076531,0.102041,0.027211,0.015306,0.028912,0.086735,0,0.003401,0.006803,0,0.028912,0.060161,0.044261,0.206897,0.489362,0.148936,0.234043,0,0.021277,0.021277,0.06383,0.021277,0.639456,0.027211,0.144558,0.173469,0.003401,0,0,0.248299,0.001701,0,0.003401,0,0,0.017007,0,0,0,0.020408,0.292747,4.73469,0,0,0,0,0,0,0,7.12195,3.68382,50.7805,0.121951,0.121951,0.182927,0.207317,0.158537,0.146341,0.02439,0.036585,7.5874,11.8238,-1,0,0,0,0,0,0,0,0,0,0,0.003401,0.147959,0.304422,0.442177,0.057823,0.071942,864.971,0.003401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013605,0.02381,0.001701,0.04932,0.040816,0.02381,0.015306,0.037415,0.005102,0,0,0,0,0.001701,0,0.003401,0.005102,0.001701,0.001701,0.006803,0.008503,0.011905,0.001701,0,0.018707,0,0.003401,0.018707,0.020408,0.02551,0.020408,0.018707,0.003401,0.011905,0,0.001701,0.008503,0.005102,0,0.003401,0,0,0.018707,0,0.011905,0,0.018707,0.008503,0,0.020408,0.003401,0.003401,0,0,0.017007,0.005102,0,0,0.022109,0.003401,0.001701,0,0.005102,0.022109,0.001701,0,0,0.001701,0.027211,0.022109,0.018707,0,0,0,0.018707,0.003401,0,0.035714,0,0,0,0.018707,0,0.005102,0.008503,0,0.017007,0.011905,0,0,0.372449,0.063937,0.056525,0.344828,0.833333,0.104167,0.020833,0.020833,0.020833
C:\Dev\fp\legitimate\enron_385911.txt,0,152,0.618421,77.7926,47.2155,101.151,0,303.076,0.947368,0.032895,0.013158,0,0.006579,4.625,0.039474,0.171053,0.131579,0.282895,0.078947,0.065789,0.072368,0.078947,0.013158,0.052632,0.013158,0,0,0,0,0,0.122222,0.036851,0.2,0.25,0,0,0.666667,0,0,0,0.083333,0.138158,0.065789,0.059211,0.006579,0,0,0,0.006579,0,0,0,0,0,0,0,0,0,0,0.017998,0,0,0,0,0,0,0,0,8.38889,3.80261,49.3889,0.111111,0.111111,0.111111,0.222222,0.166667,0.055556,0.111111,0.111111,4.54819,7.86652,-1,0,0,0,0,0,0,0,0,0,0,0.032895,0.059211,0.111842,0.184211,0.006579,0.010638,30,0.006579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144737,0.085526,0.177632,0.131579,0.072368,0.032895,0.013158,0.006579,0,0,0.006579,0,0.006579,0,0.006579,0.006579,0.006579,0.006579,0,0,0.052632,0.013158,0.013158,0,0.006579,0,0,0.013158,0,0,0.006579,0,0.006579,0,0,0,0.006579,0,0,0,0,0,0,0,0,0,0.006579,0.019737,0,0,0,0,0,0.092105,0,0.006579,0,0,0.006579,0.013158,0,0.032895,0,0.006579,0,0,0,0.019737,0.019737,0.006579,0,0.013158,0.019737,0.019737,0.006579,0.006579,0.105263,0,0,0,0,0.006579,0.006579,0.006579,0.006579,0.039474,0.039474,0,0,0.572368,0.127273,0.052835,0.266667,0.272727,0.636364,0,0,0.090909
C:\Dev\fp\legitimate\enron_386675.txt,0,7,0.714286,4.0188,2.11919,6.10935,0,17,0.714286,0.142857,0,0,0.142857,5.28571,0,0,0.428571,0.142857,0,0,0,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857143,0.285714,0,0.142857,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0.142857,0.18,4,0,0,0,0,0,0,0,2.5,1.5,25,0.5,0,0,0,0,0,0,0.5,4.71571,3.44,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0.142857,0.142857,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_386714.txt,0,16,0.75,14.9983,8.23932,23.5957,0,82,0.75,0,0,0,0.25,3.125,0,0.3125,0.4375,0.0625,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0.1875,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0.0625,0,0.25,3,0,0,0,0,0,0,0,6.5,0.5,44,0.5,0,0,0,0,0,0,0.5,-3.46125,-1.97885,-1,0,0,0,0,0,0,0,0,0,0,0.125,0.0625,0,0,0.1875,0.25,38.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.6875,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_387332.txt,0,38,0.894737,24.9358,23.2625,39.5884,0,207.443,0.947368,0.026316,0,0,0.026316,5.26316,0,0.078947,0.236842,0.210526,0.157895,0.052632,0.026316,0.052632,0.052632,0.078947,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263158,0.026316,0.052632,0.131579,0,0,0,0.026316,0,0,0,0,0,0,0,0,0,0.026316,0.078838,2,0,0,0,0,0,0,0,4.11111,2.42416,26.7778,0.222222,0.222222,0.222222,0.222222,0,0,0,0.111111,5.41503,7.94737,-1,0,0,0,0,0,0,0,0,0,0,0,0.026316,0.052632,0.052632,0.289474,0.264706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026316,0,0.052632,0.052632,0,0.026316,0.026316,0,0.052632,0.026316,0,0,0,0,0,0,0,0,0.026316,0,0,0,0.026316,0,0,0,0.026316,0,0.026316,0,0.026316,0,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026316,0.026316,0,0,0.131579,0,0,0,0,0,0,0,0,0,0.052632,0,0,0.026316,0,0,0,0,0,0,0,0.026316,0,0,0,0,0,0,0.842105,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\enron_387580.txt,0,90,0.755556,42.316,0,56.7368,0,214.04,0.977778,0.011111,0,0,0.011111,5.47778,0.022222,0.133333,0.1,0.111111,0.077778,0.1,0.244444,0.166667,0.033333,0.011111,0,0,0,0,0,0,0.333333,0,0.333333,0,0,0,0,0,0,0,0,0.244444,0.011111,0.044444,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077778,0.12596,2,0,0,0,0,0,0,0,3.33333,1.27657,24.1111,0.074074,0.111111,0.37037,0.407407,0,0,0,0.037037,6.037,7.52933,-1,0,0,0,0,0,0,0,0,0,0,0.066667,0.222222,0.333333,0.444444,0.111111,0.132353,1077.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333,0,0.022222,0,0.011111,0.022222,0.011111,0,0,0,0,0,0,0,0.011111,0.033333,0.022222,0,0.011111,0,0,0,0,0.011111,0,0,0.011111,0.011111,0.011111,0.011111,0.011111,0.011111,0.033333,0,0,0.011111,0.033333,0,0.011111,0,0,0.011111,0,0,0,0.022222,0,0,0.011111,0,0,0,0,0.011111,0,0,0,0.011111,0,0,0,0.133333,0.011111,0,0,0,0,0.011111,0.022222,0.033333,0,0,0.022222,0.1,0.122222,0.022222,0.111111,0,0,0,0.022222,0,0,0,0.011111,0.011111,0,0,0,0.733333,0.333333,0,0.333333,0,0,0,0,0
C:\Dev\fp\legitimate\enron_38769.txt,0,170,0.6,108.826,62,111.08,0,338.427,0.970588,0.023529,0,0,0.005882,3.63529,0.076471,0.270588,0.211765,0.176471,0.117647,0.017647,0.082353,0.029412,0.005882,0.011765,0,0,0,0,0,0,0.126697,0.038925,0.176471,0.153846,0,0,0.538462,0,0,0,0.307692,0.264706,0.105882,0.023529,0.005882,0.011765,0,0,0.047059,0,0.005882,0.011765,0,0,0,0,0,0,0.052941,0.061988,2.75,0,0,0,0,0,0,0,5.82759,4.31572,29.4828,0.241379,0.206897,0.310345,0.034483,0.068966,0.034483,0,0.103448,-1.39397,0.496239,-1,0,0,0,0,0,0,0,0,0,0,0.005882,0.058824,0.111765,0.188235,0.058824,0.068627,415.8,0.029412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0.035294,0.070588,0.141176,0.129412,0.041176,0.047059,0.041176,0,0.011765,0,0,0,0.005882,0,0.005882,0.005882,0,0.047059,0.029412,0.005882,0.035294,0,0.005882,0.005882,0,0.023529,0,0,0.005882,0,0,0,0,0,0,0,0,0,0,0.017647,0.023529,0,0,0,0,0,0.017647,0.029412,0,0.005882,0,0,0.017647,0.035294,0.005882,0,0.011765,0.035294,0.064706,0.023529,0,0.005882,0,0,0.005882,0.017647,0.005882,0.023529,0.017647,0.017647,0,0,0,0,0.017647,0.023529,0.105882,0.005882,0,0,0.005882,0.017647,0,0,0,0.029412,0.058824,0,0,0.505882,0.124183,0.051464,0.294118,0.166667,0.666667,0.111111,0,0.055556
